timestamp,x,y,timestamp_sec,dt,dx,dy,distance,velocity,acceleration,angle,angle_change,angular_velocity,is_fixation,fixation_group
1741709136895,635,446,13.361,0.03500000000000014,9.0,7.0,11.40175425099138,325.76440717118095,4843.26877631944,0.6610431688506869,-3.12405059353239,-89.25858838663935,False,58
1741709136928,649,455,13.394,0.032999999999999474,14.0,9.0,16.64331697709324,504.34293869980314,5411.470652382577,0.5713374798336268,-0.08970568901706022,-2.7183542126382316,False,58
1741709136961,634,445,13.427,0.032999999999999474,-15.0,-10.0,18.027756377319946,546.2956477975828,1271.2942150842516,-2.5535900500422257,-3.1249275298758525,-94.6947736326031,False,58
1741709136995,635,446,13.461,0.034000000000000696,1.0,1.0,1.4142135623730951,41.5945165403843,-14844.150919329064,0.7853981633974483,-2.9441970937399127,-86.59403216881918,True,59
1741709137028,629,441,13.494,0.032999999999999474,-6.0,-5.0,7.810249675906654,236.6742326032357,5911.506547359228,-2.44685437739309,3.0509327663890478,92.45250807239685,False,60
1741709137061,638,448,13.527,0.032999999999999474,9.0,7.0,11.40175425099138,345.50770457550186,3297.9839991596327,0.6610431688506869,3.107897546243777,94.17871352254019,False,60
1741709137093,651,457,13.559,0.03200000000000003,13.0,9.0,15.811388300841896,494.1058844013088,4643.693119556463,0.6055446636049701,-0.05549850524571687,-1.7343282889286507,False,60
1741709137125,666,467,13.591,0.03200000000000003,15.0,10.0,18.027756377319946,563.3673867912478,2164.4219496855912,0.5880026035475675,-0.01754206005740233,-0.5481893767938224,False,60
1741709137161,651,457,13.627,0.036000000000001364,-15.0,-10.0,18.027756377319946,500.7710104810906,-1738.788230837633,-2.5535900500422257,-3.141592653589793,-87.26646259971317,False,60
1741709137195,639,448,13.661,0.03399999999999892,-12.0,-9.0,15.0,441.1764705882493,-1752.7805850836246,-2.498091544796509,0.05549850524571687,1.6323089778152537,False,60
1741709137227,641,450,13.693,0.03200000000000003,2.0,2.0,2.8284271247461903,88.38834764831837,-11024.62884187283,0.7853981633974483,-2.999695598985629,-93.74048746830083,True,61
1741709137259,642,450,13.725,0.03200000000000003,1.0,0.0,1.0,31.24999999999997,-1785.5733640099484,0.0,-0.7853981633974483,-24.543692606170236,True,61
1741709137292,649,456,13.758,0.032999999999999474,7.0,6.0,9.219544457292887,279.3801350694859,7519.095002105754,0.7086262721276703,0.7086262721276704,21.473523397808535,False,62
1741709137327,640,449,13.793,0.03500000000000014,-9.0,-7.0,11.40175425099138,325.76440717118095,1325.2649171912817,-2.4805494847391065,3.0940095503128093,88.4002728660799,False,62
1741709137361,644,452,13.827,0.034000000000000696,4.0,3.0,5.0,147.05882352940876,-5256.046577699074,0.6435011087932844,3.124050593532391,91.8838409862449,False,62
1741709137395,644,452,13.861,0.034000000000000696,0.0,0.0,0.0,0.0,-4325.259515570757,0.0,-0.6435011087932843,-18.92650319980209,True,63
1741709137428,646,453,13.894,0.032999999999999474,2.0,1.0,2.23606797749979,67.7596356818129,2053.322293388302,0.4636476090008061,0.46364760900080615,14.049927545479198,True,63
1741709137459,636,446,13.925,0.031000000000000583,-10.0,-7.0,12.206555615733702,393.7598585720475,10516.136222265435,-2.5308666892005847,-2.994514298201391,-96.5972354258495,False,64
1741709137494,640,449,13.96,0.03500000000000014,4.0,3.0,5.0,142.85714285714226,-7168.649020425835,0.6435011087932844,-3.1088175091857178,-88.82335740530586,False,64
1741709137527,635,446,13.993,0.032999999999999474,-5.0,-3.0,5.830951894845301,176.69551196501192,1025.405124480915,-2.601173153319209,3.038511045067093,92.07609227476186,False,64
1741709137562,646,453,14.028,0.03500000000000014,11.0,7.0,13.038404810405298,372.52585172586413,5595.1525645957545,0.5667292175235064,-3.115282936336871,-89.0080838953388,False,64
1741709137590,646,453,14.056,0.027999999999998693,0.0,0.0,0.0,0.0,-13304.494704495768,0.0,-0.5667292175235064,-20.24032919726903,True,65
1741709137612,646,453,14.078,0.02200000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,65
1741709137643,639,448,14.109,0.031000000000000583,-7.0,-5.0,8.602325267042627,277.4943634529827,8951.431079128306,-2.5213431676069717,-2.5213431676069717,-81.33365056796531,False,66
1741709137676,639,448,14.142,0.032999999999999474,0.0,0.0,0.0,0.0,-8408.920104635974,0.0,2.5213431676069717,76.4043384123337,True,67
1741709137712,663,465,14.178,0.036000000000001364,24.0,17.0,29.410882339705484,816.968953880677,22693.582052240166,0.6162969373960713,0.6162969373960712,17.119359372112438,False,68
1741709137743,654,459,14.209,0.030999999999998806,-9.0,-6.0,10.816653826391969,348.9243169803995,-15098.21409355792,-2.5535900500422257,3.11329831974129,100.4289780561745,False,68
1741709137775,649,455,14.241,0.03200000000000003,-5.0,-4.0,6.4031242374328485,200.09763241977635,-4650.833892519469,-2.4668517113662407,0.08673833867598502,2.710573083624529,False,68
1741709137811,642,451,14.277,0.03599999999999959,-7.0,-4.0,8.06225774829855,223.9516041194067,662.6103249897399,-2.62244653934327,-0.1555948279770294,-4.322078554917533,False,68
1741709137844,627,440,14.31,0.03300000000000125,-15.0,-11.0,18.601075237738275,563.6689465981082,10294.464923596623,-2.5088438185876103,0.1136027207556598,3.442506689565318,False,68
1741709137878,622,436,14.344,0.03399999999999892,-5.0,-4.0,6.4031242374328485,188.32718345391328,-11039.463621888435,-2.4668517113662407,0.04199210722136959,1.235061977099145,False,68
1741709137910,602,422,14.376,0.03200000000000003,-20.0,-14.0,24.413111231467404,762.9097259833557,17955.70445404506,-2.5308666892005847,-0.06401497783434396,-2.0004680573232467,False,68
1741709137942,629,441,14.408,0.03200000000000003,27.0,19.0,33.015148038438355,1031.7233762011977,8400.426569307554,0.6132073488745093,-3.1391112691044922,-98.0972271595153,False,68
1741709137978,621,436,14.444,0.036000000000001364,-8.0,-5.0,9.433981132056603,262.0550314460068,-21379.676243198937,-2.5829933382462307,3.086984620058846,85.74957277940915,False,68
1741709138010,615,432,14.476,0.03200000000000003,-6.0,-4.0,7.211102550927978,225.3469547164991,-1147.1273977971146,-2.5535900500422257,0.02940328820400495,0.918852756375154,False,68
1741709138043,625,439,14.509,0.032999999999999474,10.0,7.0,12.206555615733702,369.89562471920897,4380.262727354914,0.6107259643892086,-3.118869292748152,-94.51119068933944,False,68
1741709138077,606,426,14.543,0.03399999999999892,-19.0,-13.0,23.021728866442675,677.1096725424532,9035.707288919233,-2.5415424401880395,3.1309169026023387,92.08579125301289,False,68
1741709138109,611,429,14.575,0.03200000000000003,5.0,3.0,5.830951894845301,182.2172467139155,-15465.388307141788,0.5404195002705842,3.0819619404586236,96.31131063933191,False,68
1741709138142,616,432,14.608,0.03300000000000125,5.0,3.0,5.830951894845301,176.69551196500242,-167.32529542160202,0.5404195002705842,0.0,0.0,False,68
1741709138177,616,432,14.643,0.03500000000000014,0.0,0.0,0.0,0.0,-5048.4431990000485,0.0,-0.540419500270584,-15.440557150588052,True,69
1741709138211,609,427,14.677,0.03399999999999892,-7.0,-5.0,8.602325267042627,253.00956667773235,7441.457843462953,-2.5213431676069717,-2.5213431676069717,-74.1571519884427,False,70
1741709138244,612,429,14.71,0.03300000000000125,3.0,2.0,3.605551275463989,109.25912955951068,-4356.073852067158,0.5880026035475675,3.1093457711545387,94.22259912589153,False,70
1741709138274,610,428,14.74,0.02999999999999936,-2.0,-1.0,2.23606797749979,74.53559924999458,-1157.4510103172283,-2.677945044588987,3.0172376590430314,100.57458863476985,True,71
1741709138311,596,418,14.777,0.036999999999999034,-14.0,-10.0,17.204650534085253,464.9905549752893,10552.836641224458,-2.5213431676069717,0.15660187698201522,4.232483161676198,False,72
1741709138345,596,418,14.811,0.034000000000000696,0.0,0.0,0.0,0.0,-13676.19279339058,0.0,2.5213431676069717,74.15715198843883,True,73
1741709138377,660,463,14.843,0.03200000000000003,64.0,45.0,78.2368199762746,2444.9006242585792,76403.14450808053,0.6128202021652414,0.6128202021652411,19.15063131766377,False,74
1741709138413,666,467,14.879,0.03599999999999959,6.0,4.0,7.211102550927978,200.30840419244615,-62349.78389072663,0.5880026035475675,-0.024817598617673742,-0.689377739379834,False,74
1741709138441,642,451,14.907,0.02800000000000047,-24.0,-16.0,28.844410203711913,1030.1575072754083,29637.467967248154,-2.5535900500422257,-3.141592653589793,-112.19973762820501,False,74
1741709138477,642,451,14.943,0.03599999999999959,0.0,0.0,0.0,0.0,-28615.486313206115,0.0,2.553590050042226,70.9330569456182,True,75
1741709138510,631,443,14.976,0.03300000000000125,-11.0,-8.0,13.601470508735444,412.1657729919675,12489.871908847028,-2.5127963671743605,-2.5127963671743605,-76.14534445982622,False,76
1741709138544,644,452,15.01,0.03399999999999892,13.0,9.0,15.811388300841896,465.0408323777176,1555.1488054632873,0.6055446636049701,3.1183410307793302,91.71591266998321,False,76
1741709138577,647,454,15.043,0.032999999999999474,3.0,2.0,3.605551275463989,109.25912955951657,-10781.26372176384,0.5880026035475675,-0.01754206005740233,-0.5315775774970488,False,76
1741709138613,638,448,15.079,0.036000000000001364,-9.0,-6.0,10.816653826391969,300.4626062886544,5311.207686920294,-2.5535900500422257,-3.141592653589793,-87.26646259971317,False,76
1741709138644,652,458,15.11,0.030999999999998806,14.0,10.0,17.204650534085253,554.9887269059973,8210.520019914602,0.6202494859828215,-3.1093457711545387,-100.30147648885995,False,76
1741709138677,635,446,15.143,0.03300000000000125,-17.0,-12.0,20.808652046684813,630.5652135358795,2290.196564541798,-2.5269297016676275,3.136006119529137,95.0304884705763,False,76
1741709138709,640,449,15.175,0.03200000000000003,5.0,3.0,5.830951894845301,182.2172467139155,-14010.873963186361,0.5404195002705842,3.067349201938212,95.85466256056904,False,76
1741709138741,622,437,15.207,0.03200000000000003,-18.0,-12.0,21.633307652783937,676.0408641494975,15431.98804486192,-2.5535900500422257,-3.0940095503128098,-96.68779844727521,False,76
1741709138776,280,158,15.242,0.03500000000000014,-342.0,-279.0,441.3671940686122,12610.491259103155,340984.2969986745,-2.4572978619286436,0.09629218811358209,2.751205374673763,False,76
1741709138809,278,157,15.275,0.032999999999999474,-2.0,-1.0,2.23606797749979,67.7596356818129,-380082.77646731946,-2.677945044588987,-0.22064718266034333,-6.686278262434753,True,77
1741709138843,266,147,15.309,0.03399999999999892,-12.0,-10.0,15.620499351813308,459.42645152393544,11519.61223065103,-2.44685437739309,0.23109066719589677,6.796784329291297,False,78
1741709138875,276,154,15.341,0.03200000000000003,10.0,7.0,12.206555615733702,381.4548629916778,-2436.6121416330484,0.6107259643892086,3.057580341782298,95.54938568069673,False,78
1741709138912,257,140,15.378,0.03700000000000081,-19.0,-14.0,23.600847442411894,637.860741686794,6929.888613381366,-2.5065659181994793,-3.1172918825886877,-84.25113196185458,False,78
1741709138943,249,133,15.409,0.031000000000000583,-8.0,-7.0,10.63014581273465,342.9079294430468,-9514.606846572311,-2.4227626539681686,0.08380326423131068,2.7033311042357777,False,78
1741709138974,265,146,15.44,0.030999999999998806,16.0,13.0,20.615528128088304,665.0170363899709,10390.616353126987,0.6823165548747481,3.105079208842916,100.16384544654954,False,78
1741709139013,309,181,15.479,0.0389999999999997,44.0,35.0,56.22277118748239,1441.6095176277645,19912.627724046142,0.671963171590232,-0.01035338328451596,-0.265471366269642,False,78
1741709139045,309,180,15.511,0.03200000000000003,0.0,-1.0,1.0,31.24999999999997,-44073.734925867604,-1.5707963267948966,-2.2427594983851287,-70.08623432453521,True,79
1741709139078,318,187,15.544,0.03300000000000125,9.0,7.0,11.40175425099138,345.5077045754833,9522.960744711256,0.6610431688506869,2.231839495645584,67.63149986804544,False,80
1741709139108,316,185,15.574,0.02999999999999936,-2.0,-2.0,2.8284271247461903,94.28090415820836,-8374.226680576008,-2.356194490192345,-3.017237659043032,-100.57458863476987,True,81
1741709139142,324,192,15.608,0.034000000000000696,8.0,7.0,10.63014581273465,312.65134743336563,6422.660096328023,0.7188299996216245,3.07502448981397,90.44189675923255,False,82
1741709139177,281,159,15.643,0.03500000000000014,-43.0,-33.0,54.20332093147061,1548.6663123277253,35314.71328269585,-2.487021886266402,3.0773334212915593,87.92381203690134,False,82
1741709139208,283,161,15.674,0.030999999999998806,2.0,2.0,2.8284271247461903,91.23958466923546,-47013.765408340194,0.7853981633974483,-3.010765257515736,-97.1214599198662,True,83
1741709139243,290,167,15.709,0.03500000000000014,7.0,6.0,9.219544457292887,263.41555592265286,4919.313464383335,0.7086262721276703,-0.0767718912697779,-2.193482607707931,False,84
1741709139275,262,145,15.741,0.03200000000000003,-28.0,-22.0,35.608987629529715,1112.7808634228027,26542.665859379656,-2.4756234162106834,3.0989356188412325,96.84173808878843,False,84
1741709139312,298,171,15.778,0.03700000000000081,36.0,26.0,44.40720662234904,1200.1947735769747,2362.538112274869,0.625485040239229,3.1011084564499125,83.81374206621201,False,84
1741709139341,275,154,15.807,0.028999999999999915,-23.0,-17.0,28.600699292150182,986.2310100741471,-7378.0608104423545,-2.505084437801842,-3.130569478041071,-107.95067165658898,False,84
1741709139376,273,151,15.842,0.03500000000000014,-2.0,-3.0,3.605551275463989,103.01575072754213,-25234.721695617183,-2.158798930342464,0.34628550745937803,9.893871641696474,False,84
1741709139411,243,129,15.877,0.03500000000000014,-30.0,-22.0,37.20215047547655,1062.9185850136114,27425.795265316152,-2.5088438185876103,-0.35004488824514635,-10.001282521289856,False,84
1741709139441,253,137,15.907,0.02999999999999936,10.0,8.0,12.806248474865697,426.874949162199,-21201.454528380862,0.6747409422235526,-3.099600546368423,-103.32001821228297,False,84
1741709139478,257,140,15.944,0.03700000000000081,4.0,3.0,5.0,135.13513513513217,-7884.8598385692,0.6435011087932844,-0.03123983343026815,-0.8443198224396612,False,84
1741709139510,257,139,15.976,0.03200000000000003,0.0,-1.0,1.0,31.24999999999997,-3246.4104729728783,-1.5707963267948966,-2.214297435588181,-69.19679486213059,True,85
1741709139543,275,154,16.009,0.032999999999999474,18.0,15.0,23.430749027719962,710.0226978097071,20568.869630597514,0.6947382761967031,2.2655346029915995,68.65256372701926,False,86
1741709139578,289,164,16.044,0.03500000000000014,14.0,10.0,17.204650534085253,491.56144383100525,-6241.750113677171,0.6202494859828215,-0.07448879021388155,-2.128251148968036,False,86
1741709139611,232,121,16.077,0.03300000000000125,-57.0,-43.0,71.40028011149536,2163.644851863414,50669.19418279834,-2.4952904316744164,-3.115539917657238,-94.41030053506424,False,86
1741709139645,261,142,16.111,0.03399999999999892,29.0,21.0,35.805027579936315,1053.0890464687486,-32663.4060410206,0.6267429012110469,3.1220333328854633,91.82450979075183,False,86
1741709139674,251,134,16.14,0.028999999999999915,-10.0,-8.0,12.806248474865697,441.5947749953702,-21086.009361151042,-2.4668517113662407,-3.0935946125772875,-106.67567629576885,False,86
1741709139711,262,145,16.177,0.036999999999999034,11.0,11.0,15.556349186104045,420.4418698947149,-571.7001378555633,0.7853981633974483,-3.0309354324158972,-81.91717384908044,False,86
1741709139742,297,170,16.208,0.030999999999998806,35.0,25.0,43.01162633521314,1387.4718172649934,31194.514431300508,0.6202494859828215,-0.1651486774146269,-5.327376690794622,False,86
1741709139775,641,450,16.241,0.03300000000000125,344.0,280.0,443.5493208201316,13440.888509700448,365255.051285909,0.6831914452901948,0.06294195930737345,1.9073321002233656,False,86
1741709139810,649,455,16.276,0.03500000000000014,8.0,5.0,9.433981132056603,269.542318058759,-376324.17690404673,0.5585993153435624,-0.12459212994663238,-3.5597751413323393,False,86
1741709139845,655,460,16.311,0.03500000000000014,6.0,5.0,7.810249675906654,223.1499907401892,-1325.4950662448464,0.6947382761967031,0.13613896085314092,3.8896845958040105,False,86
1741709139878,651,457,16.344,0.03300000000000125,-4.0,-3.0,5.0,151.51515151514576,-2170.7527037891127,-2.498091544796509,3.0903554861863745,93.6471359450381,False,86
1741709139909,649,455,16.375,0.030999999999998806,-2.0,-2.0,2.8284271247461903,91.23958466923546,-1944.3731240616976,-2.356194490192345,0.14189705460416402,4.577324342069983,True,87
1741709139945,642,450,16.411,0.036000000000001364,-7.0,-5.0,8.602325267042627,238.9534796400639,4103.1637491895235,-2.5213431676069717,-0.1651486774146269,-4.58746326151724,False,88
1741709139978,648,455,16.444,0.0329999999999977,6.0,5.0,7.810249675906654,236.67423260324844,-69.0680920247158,0.6947382761967031,-3.0671038633759116,-92.94254131442804,False,88
1741709140011,650,456,16.477,0.03300000000000125,2.0,1.0,2.23606797749979,67.75963568180924,-5118.624149134327,0.4636476090008061,-0.23109066719589721,-7.002747490784499,True,89
1741709140042,639,448,16.508,0.030999999999998806,-11.0,-8.0,13.601470508735444,438.75711318503124,11967.660564620526,-2.5127963671743605,-2.9764439761751667,-96.01432181210585,False,90
1741709140077,649,455,16.543,0.03500000000000014,10.0,7.0,12.206555615733702,348.75873187810436,-2571.3823230550433,0.6107259643892086,3.123522331563569,89.24349518753019,False,90
1741709140111,641,450,16.577,0.03400000000000247,-8.0,-5.0,9.433981132056603,277.4700332957623,-2096.7264288922615,-2.5829933382462307,3.089466004544147,90.8666471924683,False,90
1741709140143,649,455,16.609,0.03200000000000003,8.0,5.0,9.433981132056603,294.8119103767686,541.9336587814469,0.5585993153435624,-3.141592653589793,-98.17477042468094,False,90
1741709140177,651,457,16.643,0.03399999999999892,2.0,2.0,2.8284271247461903,83.18903308077294,-6224.202273411834,0.7853981633974483,0.22679884805388584,6.670554354526266,True,91
1741709140210,628,441,16.676,0.0329999999999977,-23.0,-16.0,28.0178514522438,849.0258015832047,23207.174803105612,-2.5337906574758327,2.9639964863063053,89.81807534262158,False,92
1741709140245,651,457,16.711,0.03500000000000014,23.0,16.0,28.0178514522438,800.5100414926768,-1386.1645740150777,0.6078019961139605,-3.141592653589793,-89.75979010256515,False,92
1741709140274,648,454,16.74,0.028999999999999915,-3.0,-3.0,4.242640687119285,146.29795472825163,-22559.037474635417,-2.356194490192345,-2.9639964863063053,-102.2067753898729,False,92
1741709140310,645,453,16.776,0.036000000000001364,-3.0,-1.0,3.1622776601683795,87.84104611578499,-1623.8030170129005,-2.819842099193151,-0.46364760900080615,-12.879100250021905,True,93
1741709140346,648,455,16.812,0.036000000000001364,3.0,2.0,3.605551275463989,100.15420209621813,342.0321105675742,0.5880026035475675,-2.8753406044388683,-79.8705723455211,False,94
1741709140377,650,456,16.843,0.030999999999998806,2.0,1.0,2.23606797749979,72.13122508064116,-903.9670005025177,0.4636476090008061,-0.12435499454676124,-4.011451436992453,True,95
1741709140409,640,449,16.875,0.03200000000000003,-10.0,-7.0,12.206555615733702,381.4548629916778,9666.363684719887,-2.5308666892005847,-2.994514298201391,-93.57857181879338,False,96
1741709140442,644,452,16.908,0.03300000000000125,4.0,3.0,5.0,151.51515151514576,-6967.870044743132,0.6435011087932844,-3.1088175091857178,-94.20659118744243,False,96
1741709140478,641,450,16.944,0.03599999999999781,-3.0,-2.0,3.605551275463989,100.154202096228,-1426.6930394144688,-2.5535900500422257,3.086094148344076,85.72483745400731,False,96
1741709140511,635,446,16.977,0.03300000000000125,-6.0,-4.0,7.211102550927978,218.51825911902137,3586.789606751178,-2.5535900500422257,0.0,0.0,False,96
1741709140543,645,453,17.009,0.03200000000000003,10.0,7.0,12.206555615733702,381.4548629916778,5091.76887102051,0.6107259643892086,-3.118869292748152,-97.46466539837967,False,96
1741709140575,658,461,17.041,0.03200000000000003,13.0,8.0,15.264337522473747,477.0105475773042,2986.115143300821,0.5516549825285468,-0.05907098186066184,-1.845968183145681,False,96
1741709140609,646,453,17.075,0.03399999999999892,-12.0,-8.0,14.422205101855956,424.18250299577693,-1553.7660171037921,-2.5535900500422257,-3.105245032570773,-91.33073625208445,False,96
1741709140646,652,457,17.112,0.036999999999999034,6.0,4.0,7.211102550927978,194.8946635385991,-6196.968633977941,0.5880026035475675,-3.141592653589793,-84.90790955648312,False,96
1741709140678,644,452,17.144,0.03200000000000003,-8.0,-5.0,9.433981132056603,294.8119103767686,3122.413963692794,-2.5829933382462307,3.112189365385788,97.2559176683058,False,96
1741709140711,638,448,17.177,0.03300000000000125,-6.0,-4.0,7.211102550927978,218.51825911902137,-2311.9288259922528,-2.5535900500422257,0.02940328820400495,0.8910087334546617,False,96
1741709140744,647,454,17.21,0.03300000000000125,9.0,6.0,10.816653826391969,327.7773886785321,3310.8827139244418,0.5880026035475675,-3.141592653589793,-95.19977738150527,False,96
1741709140778,639,449,17.244,0.03399999999999892,-8.0,-5.0,9.433981132056603,277.47003329579127,-1479.6280994924236,-2.5829933382462307,3.112189365385788,91.53498133487903,False,96
1741709140810,635,445,17.276,0.03200000000000003,-4.0,-4.0,5.656854249492381,176.77669529663675,-3146.666812473576,-2.356194490192345,0.22679884805388584,7.0874640016839265,False,96
1741709140845,639,448,17.311,0.03500000000000014,4.0,3.0,5.0,142.85714285714226,-969.1300696998384,0.6435011087932844,2.999695598985629,85.7055885424462,False,96
1741709140878,634,445,17.344,0.03300000000000125,-5.0,-3.0,5.830951894845301,176.69551196500242,1025.405124480572,-2.601173153319209,3.038511045067093,92.0760922747569,False,96
1741709140912,644,452,17.378,0.03399999999999892,10.0,7.0,12.206555615733702,359.0163416392379,5362.377343360037,0.6107259643892086,-3.0712861894711683,-90.33194674915488,False,96
1741709140946,643,451,17.412,0.03399999999999892,-1.0,-1.0,1.4142135623730951,41.59451654038647,-9335.936032319458,-2.356194490192345,-2.9669204545815533,-87.26236631122492,True,97
1741709140978,648,455,17.444,0.03200000000000003,5.0,4.0,6.4031242374328485,200.09763241977635,4953.222371230929,0.6747409422235526,3.0309354324158972,94.7167322629967,False,98
1741709141011,656,460,17.477,0.03300000000000125,8.0,5.0,9.433981132056603,285.8782161229165,2599.4116273677855,0.5585993153435624,-0.11614162687999041,-3.519443238787455,False,98
1741709141043,649,455,17.509,0.03200000000000003,-7.0,-5.0,8.602325267042627,268.82266459508185,-532.9859852448328,-2.5213431676069717,-3.079942482950534,-96.24820259220411,False,98
1741709141078,652,457,17.544,0.03500000000000014,3.0,2.0,3.605551275463989,103.01575072754213,-4737.340396215402,0.5880026035475675,3.1093457711545387,88.83845060441503,False,98
1741709141112,649,456,17.578,0.03399999999999892,-3.0,-1.0,3.1622776601683795,93.00816647554353,-294.3407132940856,-2.819842099193151,2.8753406044388683,84.56884130702822,True,99
1741709141144,650,456,17.61,0.03200000000000003,1.0,0.0,1.0,31.24999999999997,-1929.9427023607345,0.0,2.819842099193151,88.12006559978589,True,99
1741709141172,660,463,17.638,0.028000000000002245,10.0,7.0,12.206555615733702,435.94841484759723,14453.51481598446,0.6107259643892086,0.6107259643892085,21.811641585327123,False,100
1741709141194,648,455,17.66,0.021999999999998465,-12.0,-8.0,14.422205101855956,655.5547773571346,9982.10738679785,-2.5535900500422257,3.118869292748152,141.7667860340168,False,100
1741709141227,627,440,17.693,0.03300000000000125,-21.0,-15.0,25.80697580112788,782.0295697311183,3832.5694658781467,-2.5213431676069717,0.032246882435253976,0.9771782556137198,False,100
1741709141260,660,463,17.726,0.0329999999999977,33.0,23.0,40.22437072223753,1218.9203249163738,13239.113793493516,0.6086893073274117,3.1300324749343833,94.84946893741217,False,100
1741709141296,657,461,17.762,0.036000000000001364,-3.0,-2.0,3.605551275463989,100.15420209621813,-31076.836745003147,-2.5535900500422257,3.1209059498099485,86.69183193916196,False,100
1741709141327,626,439,17.793,0.030999999999998806,-31.0,-22.0,38.01315561749642,1226.2308263708996,36325.05239595887,-2.524401262049431,0.029188787992794563,0.9415738062192157,False,100
1741709141360,626,439,17.826,0.03300000000000125,0.0,0.0,0.0,0.0,-37158.50989002585,0.0,2.524401262049431,76.49700794088895,True,101
1741709141391,613,430,17.857,0.030999999999998806,-13.0,-9.0,15.811388300841896,510.04478389814534,16453.057545102096,-2.5360479899848234,-2.5360479899848234,-81.80799967693294,False,102
1741709141428,614,431,17.894,0.036999999999999034,1.0,1.0,1.4142135623730951,38.22198817224681,-12751.967452051644,0.7853981633974483,-2.961739153797314,-80.04700415668626,True,103
1741709141461,593,416,17.927,0.03300000000000125,-21.0,-15.0,25.80697580112788,782.0295697311183,22539.623683601312,-2.5213431676069717,2.976443976175166,90.19527200530464,False,104
1741709141494,554,389,17.96,0.03300000000000125,-39.0,-27.0,47.43416490252569,1437.398936440118,19859.677779059843,-2.5360479899848234,-0.014704822377851645,-0.4456006781166996,False,104
1741709141524,551,387,17.99,0.029999999999997584,-3.0,-2.0,3.605551275463989,120.18504251547598,-43907.1297974916,-2.5535900500422257,-0.01754206005740233,-0.5847353352467914,False,104
1741709141562,551,387,18.028,0.038000000000000256,0.0,0.0,0.0,0.0,-3162.764276723031,0.0,2.553590050042226,67.1997381590055,True,105
1741709141593,555,390,18.059,0.03100000000000236,4.0,3.0,5.0,161.29032258063287,5202.913631632922,0.6435011087932844,0.6435011087932843,20.75810028365275,False,106
1741709141627,547,384,18.093,0.03399999999999892,-8.0,-6.0,10.0,294.11764705883286,3906.6860140648296,-2.498091544796509,-3.141592653589793,-92.39978392911449,False,106
1741709141662,539,378,18.128,0.03500000000000014,-8.0,-6.0,10.0,285.71428571428453,-240.0960384156656,-2.498091544796509,0.0,0.0,False,106
1741709141695,550,386,18.161,0.03300000000000125,11.0,8.0,13.601470508735444,412.1657729919675,3831.863250838733,0.628796286415433,3.126887831211942,94.7541767033886,False,106
1741709141725,543,381,18.191,0.029999999999997584,-7.0,-5.0,8.602325267042627,286.7441755681106,-4180.7199141289,-2.5213431676069717,3.1330458531571814,104.43486177191446,False,106
1741709141760,559,392,18.226,0.03500000000000014,16.0,11.0,19.4164878389476,554.7567953985006,7657.503423725396,0.6022873461349642,3.1236305137419365,89.2465861069121,False,106
1741709141792,559,392,18.258,0.03200000000000003,0.0,0.0,0.0,0.0,-17336.149856203127,0.0,-0.6022873461349643,-18.821479566717617,True,107
1741709141827,564,396,18.293,0.03500000000000014,5.0,4.0,6.4031242374328485,182.94640678379494,5227.040193822691,0.6747409422235526,0.6747409422235524,19.278312634958564,False,108
1741709141862,571,401,18.328,0.03500000000000014,7.0,5.0,8.602325267042627,245.78072191550262,1795.2661466202123,0.6202494859828215,-0.05449145624073104,-1.5568987497351663,False,108
1741709141894,565,397,18.36,0.03200000000000003,-6.0,-4.0,7.211102550927978,225.3469547164991,-638.5552249688592,-2.5535900500422257,3.1093457711545387,97.16705534857925,False,108
1741709141928,570,400,18.394,0.03399999999999892,5.0,3.0,5.830951894845301,171.4985851425143,-1583.7755757054863,0.5404195002705842,3.09400955031281,91.00028089155613,False,108
1741709141961,568,399,18.427,0.03300000000000125,-2.0,-1.0,2.23606797749979,67.75963568180924,-3143.604529112155,-2.677945044588987,3.064820762320015,92.87335643393634,True,109
1741709141993,579,406,18.459,0.03200000000000003,11.0,7.0,13.038404810405298,407.4501503251652,10615.328582604865,0.5667292175235064,-3.038511045067093,-94.95347015834658,False,110
1741709142024,569,400,18.49,0.030999999999998806,-10.0,-6.0,11.661903789690601,376.1904448287436,-1008.3775966588016,-2.601173153319209,3.115282936336871,100.49299794635454,False,110
1741709142058,570,400,18.524,0.03400000000000247,1.0,0.0,1.0,29.411764705880213,-10199.372944789357,0.0,2.601173153319209,76.50509274467706,True,111
1741709142095,569,400,18.561,0.036999999999999034,-1.0,0.0,1.0,27.02702702702773,-64.45236969871739,3.141592653589793,-3.141592653589793,-84.90790955648312,True,111
1741709142128,568,399,18.594,0.03300000000000125,-1.0,-1.0,1.4142135623730951,42.85495643554671,479.63422450055697,-2.356194490192345,0.7853981633974483,23.799944345376318,True,111
1741709142158,570,400,18.624,0.029999999999997584,2.0,1.0,2.23606797749979,74.535599249999,1056.0214271484945,0.4636476090008061,2.819842099193151,93.99473663977926,True,111
1741709142192,581,407,18.658,0.03400000000000247,11.0,7.0,13.038404810405298,383.48249442365733,9086.673387459878,0.5667292175235064,0.10308160852270021,3.031812015373315,False,112
